Kernel,Gamma,Degree,Coef0,MSE,PSNR
rbf,0.0001,3,10,0.01526884368675578,17.845609963830814
rbf,0.0001,4,0,0.01526884368675578,17.845609963830814
rbf,0.0001,4,1,0.01526884368675578,17.845609963830814
rbf,0.0001,4,10,0.01526884368675578,17.845609963830814
rbf,0.0001,5,0,0.01526884368675578,17.845609963830814
rbf,0.0001,5,1,0.01526884368675578,17.845609963830814
rbf,0.0001,5,10,0.01526884368675578,17.845609963830814
rbf,0.0001,6,0,0.01526884368675578,17.845609963830814
rbf,0.0001,6,1,0.01526884368675578,17.845609963830814
rbf,0.0001,6,10,0.01526884368675578,17.845609963830814
rbf,1e-05,2,0,0.015652441471187273,17.73785056945235
rbf,1e-05,2,1,0.015652441471187273,17.73785056945235
rbf,1e-05,2,10,0.015652441471187273,17.73785056945235
rbf,1e-05,3,0,0.015652441471187273,17.73785056945235
rbf,1e-05,3,1,0.015652441471187273,17.73785056945235
rbf,1e-05,3,10,0.015652441471187273,17.73785056945235
rbf,1e-05,4,0,0.015652441471187273,17.73785056945235
rbf,1e-05,4,1,0.015652441471187273,17.73785056945235
rbf,1e-05,4,10,0.015652441471187273,17.73785056945235
rbf,1e-05,5,0,0.015652441471187273,17.73785056945235
rbf,1e-05,5,1,0.015652441471187273,17.73785056945235
rbf,1e-05,5,10,0.015652441471187273,17.73785056945235
rbf,1e-05,6,0,0.015652441471187273,17.73785056945235
rbf,1e-05,6,1,0.015652441471187273,17.73785056945235
rbf,1e-05,6,10,0.015652441471187273,17.73785056945235
rbf,1e-06,2,0,0.0156565065305976,17.73672281972385
rbf,1e-06,2,1,0.0156565065305976,17.73672281972385
rbf,1e-06,2,10,0.0156565065305976,17.73672281972385
rbf,1e-06,3,0,0.0156565065305976,17.73672281972385
rbf,1e-06,3,1,0.0156565065305976,17.73672281972385
rbf,1e-06,3,10,0.0156565065305976,17.73672281972385
rbf,1e-06,4,0,0.0156565065305976,17.73672281972385
rbf,1e-06,4,1,0.0156565065305976,17.73672281972385
rbf,1e-06,4,10,0.0156565065305976,17.73672281972385
rbf,1e-06,5,0,0.0156565065305976,17.73672281972385
rbf,1e-06,5,1,0.0156565065305976,17.73672281972385
rbf,1e-06,5,10,0.0156565065305976,17.73672281972385
rbf,1e-06,6,0,0.0156565065305976,17.73672281972385
rbf,1e-06,6,1,0.0156565065305976,17.73672281972385
rbf,1e-06,6,10,0.0156565065305976,17.73672281972385
poly,0.001,2,0,0.41883097726713703,3.463283502959507
poly,0.001,2,1,0.004037219245579137,23.62284810573497
poly,0.001,2,10,0.0026479680876681055,25.45454398615351
poly,0.001,3,0,0.41919662016313514,3.4594937303400193
poly,0.001,3,1,0.0024881644536756953,25.724880640681178
poly,0.001,3,10,0.003157569247728078,24.690142617409762
poly,0.001,4,0,0.41919750997955524,3.4594845117077018
poly,0.001,4,1,0.002949676721165125,24.985927247028243
poly,0.001,4,10,0.009593073472402465,19.864093747568397
poly,0.001,5,0,0.4191975717605045,3.4594838716484766
poly,0.001,5,1,0.0031531420531371625,24.696236087400397
poly,0.001,5,10,0.009626913766517576,19.84880063836487
poly,0.001,6,0,0.4191975726170495,3.459483862774552
poly,0.001,6,1,0.004667593982876262,22.99274074148476
poly,0.001,6,10,0.009626915706681529,19.848799763107824
poly,0.0001,2,0,0.41919758620356873,3.4594837220163352
poly,0.0001,2,1,0.015167216369075899,17.874612631867993
poly,0.0001,2,10,0.006241054567578088,21.731091656821476
poly,0.0001,3,0,0.41919758657063033,3.4594837182135265
poly,0.0001,3,1,0.014398638459944785,18.100457184523815
poly,0.0001,3,10,0.0027056365555586485,25.36097687459702
poly,0.0001,4,0,0.41919758657063033,3.4594837182135265
poly,0.0001,4,1,0.013246528605083772,18.46265063802768
poly,0.0001,4,10,0.002621403882385539,25.498332071599755
poly,0.0001,5,0,0.41919758657063033,3.4594837182135265
poly,0.0001,5,1,0.011840118602155201,18.950110927330638
poly,0.0001,5,10,0.009288190999868204,20.004360079205323
poly,0.0001,6,0,0.41919758657063033,3.4594837182135265
poly,0.0001,6,1,0.010382952207192746,19.520462905004855
poly,0.0001,6,10,0.00962679760597433,19.848853041646475
poly,1e-05,2,0,0.41919758657063,3.45948371821353
poly,1e-05,2,1,0.01565233125359513,17.73788115066276
poly,1e-05,2,10,0.015256226082950068,17.849200295359026
poly,1e-05,3,0,0.41919758657063033,3.4594837182135265
poly,1e-05,3,1,0.015646835736493878,17.739406221778907
poly,1e-05,3,10,0.004458731876660118,23.191557883783037
poly,1e-05,4,0,0.41919758657063033,3.4594837182135265
